circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
Plutinum Crest,"thousand mirage","B.O.V.V",,,,,1,
Plutinum Crest,"thousand mirage","BELIEVING","サリヤ人",,,,2,
Plutinum Crest,"thousand mirage","Starry wings","アキ",,,,3,
Plutinum Crest,"thousand mirage","星の架け橋","サリヤ人",,,,4,
Plutinum Crest,"thousand mirage","connected","maicoro-phone",,,,5,
Plutinum Crest,"thousand mirage","Just Broke up","サリヤ人",,,,6,
Plutinum Crest,"thousand mirage","illicit love","maicoro-phone",,,,7,
Plutinum Crest,"thousand mirage","Act-TWO","葉月ゆら",,,,8,
Plutinum Crest,"thousand mirage","mist lake illusion",,,,,9,
Plutinum Crest,"thousand mirage","寸劇タイム","",,,,10,
Plutinum Crest,"thousand mirage","チルの☆プリンセスさまっ♪マジBAKA2000%","アキ、クボタン、恭さま、Fantom",,,,11,
