circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
SOUND HOLIC,Mind Reverser,Mind Reverser,,709sec.,,不思議なお祓い棒,1,コミックマーケット91
SOUND HOLIC,Mind Reverser,雷音 -DRAGON BEAT-,709sec.,709sec.,Nana Takahashi,魔力の雷雲,2,コミックマーケット91
SOUND HOLIC,Mind Reverser,Break the Hierarchy,709sec.,709sec.,GUCCI,空中に沈む輝針城,3,コミックマーケット91
SOUND HOLIC,Mind Reverser,MISTLAKE LOVE,709sec.,709sec.,Blue E,ミストレイク:秘境のマーメイド,4,コミックマーケット91
SOUND HOLIC,Mind Reverser,Discord 99,709sec.,709sec.,Blue E,マジカルストーム,5,コミックマーケット91
SOUND HOLIC,Mind Reverser,午前零時の首祭り,Nana Takahashi:709sec.,709sec.,Nana Takahashi,運河を行き交う人妖:柳の下のデュラハン,6,コミックマーケット91
SOUND HOLIC,Mind Reverser,JIN-ROH,709sec.,709sec.,Blue E,満月の竹林:孤独なウェアウルフ,7,コミックマーケット91
SOUND HOLIC,Mind Reverser,雷鳴拍動,709sec.,709sec.,Blue E,始原のビート　～ Pristine Beat,8,コミックマーケット91
SOUND HOLIC,Mind Reverser,Dystopia Ideology,709sec.,709sec.,Blue E,リバースイデオロギー,9,コミックマーケット91
SOUND HOLIC,Mind Reverser,HEAVENLY NOTE,Nana Takahashi:709sec.,709sec.,Nana Takahashi,幻想浄瑠璃,10,コミックマーケット91
SOUND HOLIC,Mind Reverser,Sky's The Limit,709sec.,709sec.,Nana Takahashi,輝く針の小人族　～ Little Princess,11,コミックマーケット91
