circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
SOUND HOLIC,神-KAMUI-,大神伝,,SOUND HOLIC,,欲深き霊魂,1,コミックマーケット82
SOUND HOLIC,神-KAMUI-,Final Force Master,Nana Takahashi,SHU:GUCCI,Blue E,デザイアドライブ:古きユアンシェン,2,コミックマーケット82
SOUND HOLIC,神-KAMUI-,Holly&Virtue,Nana Takahashi,MasKaleido,Blue E,古きユアンシェン:聖徳伝説　～ True Administrator,3,コミックマーケット82
SOUND HOLIC,神-KAMUI-,Jive at the Graveyard,709sec.,709sec.,Blue E,素敵な墓場で暮しましょ,4,コミックマーケット82
SOUND HOLIC,神-KAMUI-,SAKURA舞う,3L,MasKaleido,Blue E,死霊の夜桜:ゴーストリード,5,コミックマーケット82
SOUND HOLIC,神-KAMUI-,娘々パラダイス,A～YA:きゃろ,Swing Holic Band,Blue E,リジッドパラダイス,6,コミックマーケット82
SOUND HOLIC,神-KAMUI-,化!二ッ岩魔魅軍団,aki,panoman,Blue E,佐渡の二ッ岩,7,コミックマーケット82
SOUND HOLIC,神-KAMUI-,Promised Land,Nana Takahashi,隣人,隣人,夢殿大祀廟:大神神話伝,8,コミックマーケット82
SOUND HOLIC,神-KAMUI-,操り人形の館,ユリカ,8STYLE,Blue E,古きユアンシェン,9,コミックマーケット82
SOUND HOLIC,神-KAMUI-,UNITE THE STAR,Nana Takahashi,Nana Takahashi,Nana Takahashi,デザイアドライブ,10,コミックマーケット82
SOUND HOLIC,神-KAMUI-,グラフィクス,CALEN,zikee,Blue E,妖怪裏参道:佐渡の二ッ岩,11,コミックマーケット82
SOUND HOLIC,神-KAMUI-,Echo Echo,SYO,隣人,隣人,佐渡の二ッ岩:門前の妖怪小娘,12,コミックマーケット82
