circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
Arte Refact,"幻想遊園郷-Fantastic Park-","ファンタスティックショウタイム!","nao",,,,1,
Arte Refact,"幻想遊園郷-Fantastic Park-","スペースアクセラレイター","3L",,,,2,
Arte Refact,"幻想遊園郷-Fantastic Park-","Magical Retune Tour","小峠舞",,,,3,
Arte Refact,"幻想遊園郷-Fantastic Park-","月と兎と観覧車","小峠舞",,,,4,
Arte Refact,"幻想遊園郷-Fantastic Park-","The Scary Mansion 地霊殿","ユリカ",,,,5,
Arte Refact,"幻想遊園郷-Fantastic Park-","ドキドキ☆マジカルパーク","ケーキ姫☆優海",,,,6,
Arte Refact,"幻想遊園郷-Fantastic Park-","クレイジーフォールダウン","erica",,,,7,
Arte Refact,"幻想遊園郷-Fantastic Park-","宝船","結月",,,,8,
Arte Refact,"幻想遊園郷-Fantastic Park-","アカシックパレード","3L",,,,9,
Arte Refact,"幻想遊園郷-Fantastic Park-","永夜のパレード","ケーキ姫☆優海、JUMA",,,,10,
