circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
音楽小匣～musicbox of afterglow～,東方花小町,サクラサクヤ,,after,,フラワリングナイト:月時計　～ ルナ・ダイアル:さくらさくら　～ Japanize Dream...,1,コミックマーケット84
音楽小匣～musicbox of afterglow～,東方花小町,逆月の盃,,after,,砕月:御伽の国の鬼が島　～ Missing Power,2,コミックマーケット84
音楽小匣～musicbox of afterglow～,東方花小町,小さな大冒険,,after,,妖精大戦争　～ Fairy Wars,3,コミックマーケット84
音楽小匣～musicbox of afterglow～,東方花小町,花の色は,,after,,彼岸帰航　～ Riverside View,4,コミックマーケット84
音楽小匣～musicbox of afterglow～,東方花小町,桜華繚乱夜行,,after,,死霊の夜桜,5,コミックマーケット84
音楽小匣～musicbox of afterglow～,東方花小町,春疾風,,after,,春色小径　～ Colorful Path,6,コミックマーケット84
音楽小匣～musicbox of afterglow～,東方花小町,らびくろ～いたずらうさぎの壊れた時計～,,after,,お宇佐さまの素い幡,7,コミックマーケット84
音楽小匣～musicbox of afterglow～,東方花小町,図書館魔術,,after,,ヴワル魔法図書館:ラクトガール　～ 少女密室,8,コミックマーケット84
音楽小匣～musicbox of afterglow～,東方花小町,春来たれば、華は舞ひ,,after,,東方妖々夢　～ Ancient Temple,9,コミックマーケット84
音楽小匣～musicbox of afterglow～,東方花小町,サクラチルノ,,after,,おてんば恋娘,10,コミックマーケット84
