circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
音楽小匣～musicbox of afterglow～,祭ノ風,彩雨の郷に,,after,,神々が恋した幻想郷,1,博麗神社例大祭9
音楽小匣～musicbox of afterglow～,祭ノ風,事件はあなたのすぐそばで,,after,,あなたの町の怪事件,2,博麗神社例大祭9
音楽小匣～musicbox of afterglow～,祭ノ風,人妖絵巻,,after,,死体旅行　～ Be of good cheer!:霊知の太陽信仰　～ Nuclear Fusion,3,博麗神社例大祭9
音楽小匣～musicbox of afterglow～,祭ノ風,幻想郷神話大系,,after,,ジャパニーズサーガ,4,博麗神社例大祭9
音楽小匣～musicbox of afterglow～,祭ノ風,Trick or Treat!?,,after,,稲田姫様に叱られるから,5,博麗神社例大祭9
音楽小匣～musicbox of afterglow～,祭ノ風,ff～上弦の月～,,after,,幽霊楽団　～ Phantom Ensemble,6,博麗神社例大祭9
音楽小匣～musicbox of afterglow～,祭ノ風,プロスペクティブ京都,,after,,レトロスペクティブ京都,7,博麗神社例大祭9
音楽小匣～musicbox of afterglow～,祭ノ風,彩雨の郷に(Long ver.),,after,,神々が恋した幻想郷,8,博麗神社例大祭9
音楽小匣～musicbox of afterglow～,祭ノ風,幻想郷神話大系(CM size),,after,,ジャパニーズサーガ,9,博麗神社例大祭9
音楽小匣～musicbox of afterglow～,祭ノ風,彩雨の郷に(Guitar off style),,after,,神々が恋した幻想郷,10,博麗神社例大祭9
