circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
Amateras Records,Dilemmatic Sorcery,白雪の魔女,鹿乃,きりん,M.I.O,幻視の夜　～ Ghostly Eyes,1,博麗神社例大祭9
Amateras Records,Dilemmatic Sorcery,孤独なSymphonia,irony,cittan*,M.I.O,春の湊に,2,博麗神社例大祭9
Amateras Records,Dilemmatic Sorcery,シャンゼリゼ,真泉涼夏,M.I.O,M.I.O,亡き王女の為のセプテット,3,博麗神社例大祭9
Amateras Records,Dilemmatic Sorcery,天邪鬼,miko,Tracy,M.I.O,人形裁判　～ 人の形弄びし少女,4,博麗神社例大祭9
Amateras Records,Dilemmatic Sorcery,君という花,びびあん,Tomoya,海兎,天空の花の都,5,博麗神社例大祭9
Amateras Records,Dilemmatic Sorcery,The Beginning of the End,℃iel,Tracy:Hommarju,海兎,神さびた古戦場　～ Suwa Foughten Field,6,博麗神社例大祭9
Amateras Records,Dilemmatic Sorcery,哀色Promise,黒崎朔夜,Tracy,海兎,懐かしき東方の血　～ Old World,7,博麗神社例大祭9
Amateras Records,Dilemmatic Sorcery,刹那のMisty,F9,Blue Twinkle,海兎,もう歌しか聞こえない,8,博麗神社例大祭9
Amateras Records,Dilemmatic Sorcery,砂上のFILTER,KUMI(ヲタみん),Tracy,海兎,妖怪の山　～ Mysterious Mountain,9,博麗神社例大祭9
Amateras Records,Dilemmatic Sorcery,Noisy Happiness,実谷なな,Tracy:Hommarju,M.I.O,蠢々秋月　～ Mooned Insect,10,博麗神社例大祭9
