circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
IOSYS,東方想幽森雛,タイヨウノハナ,3L,ARM:D.watt,夕野ヨシミ,今昔幻想郷　～ Flower Land,1,コミックマーケット74
IOSYS,東方想幽森雛,記憶の系譜　～ until the End of History,miko,ARM,夕野ヨシミ,ジャパニーズサーガ:阿礼の子供:夜の鳩山を飛ぶ‐Power Mix,2,コミックマーケット74
IOSYS,東方想幽森雛,陽だまり猫だまり,宮簀月菜,yohine,ひくら,遠野幻想物語:ティアオイエツォン(withered leaf),3,コミックマーケット74
IOSYS,東方想幽森雛,千歳の夢を遠く過ぎても,あさな,D.watt,七条レタス,プレインエイジア,4,コミックマーケット74
IOSYS,東方想幽森雛,Miracle∞Hinacle,3L,ぼいど,夕野ヨシミ,厄神様の通り道　～ Dark Road,5,コミックマーケット74
IOSYS,東方想幽森雛,きゅうり味のビールを飲めばいいよ!-ばらしてオッケー! 万事解決テクノロジー-,神波千尋,柏木るざりん,,芥川龍之介の河童　～ Candid Friend,6,コミックマーケット74
IOSYS,東方想幽森雛,お賽銭ちょうだい-Nonstop NEW RICH shrine mix-,miko,溝口ゆうま,,少女綺想曲　～ Capriccio:春色小径　～ Colorful Path,7,コミックマーケット74
IOSYS,東方想幽森雛,お嫁にしなさいっ!-OTAKU-ELITE dies sweet mix-,miko:ゆか:まり,D.watt,,ブクレシュティの人形師:恋色マスタースパーク:オリエンタルダークフライト,8,コミックマーケット74
IOSYS,東方想幽森雛,株式会社ボーダー商事・社歌-仁と侠を操る程度の能力-,miko:あゆ:咲希,ARM,,ネクロファンタジア,9,コミックマーケット74
IOSYS,東方想幽森雛,ひれ伏せ愚民どもっ!- 姫様ご乱心オールナイト蓬莱ライブ-,miko,ARM,,竹取飛翔　～ Lunatic Princess,10,コミックマーケット74
