circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
IOSYS,ごっすんとかのからおけ,魔理沙は大変なものを盗んでいきました(カラオケVer),,ARM,,人形裁判　～ 人の形弄びし少女:Romantic Children,1,
IOSYS,ごっすんとかのからおけ,Phantasmagoria mystical expectation(カラオケVer),,ARM,,風神少女　 (Short Version),2,
IOSYS,ごっすんとかのからおけ,惑いて来たれ、遊惰な神隠し　～ Border of Death(カラオケVer),,ARM,,ネクロファンタジア,3,
IOSYS,ごっすんとかのからおけ,月夜を二人で抜け出す程度の能力(カラオケVer),,D.watt,,少女綺想曲　～ Dream Battle,4,
IOSYS,ごっすんとかのからおけ,患部で止まってすぐ溶ける　～ 狂気の優曇華院(カラオケVer),,ARM,,狂気の瞳　～ Invisible Full Moon,5,
IOSYS,ごっすんとかのからおけ,月夜を隠さない程度の能力?(カラオケVer),,ARM,,少女綺想曲　～ Dream Battle,6,
IOSYS,ごっすんとかのからおけ,Unlocked girl　～ 密室を出た少女(カラオケVer),,ARM,,ラクトガール　～ 少女密室,7,
IOSYS,ごっすんとかのからおけ,変身解除! キモけーね(カラオケVer),,D.watt,,プレインエイジア,8,
IOSYS,ごっすんとかのからおけ,永遠と須臾の恋人(カラオケVer),,にゃるばーな,,千年幻想郷　～ History of the Moon,9,
IOSYS,ごっすんとかのからおけ,お嫁にしなさいっ!(カラオケVer),,ARM,,ブクレシュティの人形師:恋色マスタースパーク:オリエンタルダークフライト,10,
IOSYS,ごっすんとかのからおけ,二つの翼(カラオケVer),,ARM,,Lotus Road:Border Land:Magic Shop of Raspberry,11,
IOSYS,ごっすんとかのからおけ,株式会社ボーダー商事・社歌(カラオケVer),,D.watt,,ネクロファンタジア,12,
IOSYS,ごっすんとかのからおけ,宴は永遠に(カラオケVer),,ARM,,夜が降りてくる　～ Evening Star:Demystify Feast,13,
