circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
PHOENIX Project,G:Scarlet(Connect),天空の花の都 - Connect,,稲井ゆう,,天空の花の都,1,コミックマーケット85
PHOENIX Project,G:Scarlet(Connect),不思議なお祓い棒 - spell162,,稲井ゆう,,不思議なお祓い棒,2,コミックマーケット85
PHOENIX Project,G:Scarlet(Connect),華のさかづき大江山 (Anti-)III,,稲井ゆう,,華のさかづき大江山,3,コミックマーケット85
PHOENIX Project,G:Scarlet(Connect),妖怪モダンコロニー - Conflict,,稲井ゆう,,妖怪モダンコロニー,4,コミックマーケット85
PHOENIX Project,G:Scarlet(Connect),妖精大戦争 (Anti-)dp,,稲井ゆう,,妖精大戦争　～ Fairy Wars,5,コミックマーケット85
PHOENIX Project,G:Scarlet(Connect),死霊の夜桜,,稲井ゆう,,死霊の夜桜,6,コミックマーケット85
PHOENIX Project,G:Scarlet(Connect),孤独なウェアウルフ - Brutal beating,,稲井ゆう,,孤独なウェアウルフ,7,コミックマーケット85
PHOENIX Project,G:Scarlet(Connect),亡き王女の為のセプテット (Anti-)IV,,稲井ゆう,,亡き王女の為のセプテット,8,コミックマーケット85
PHOENIX Project,G:Scarlet(Connect),U.N.オーエンは彼女なのか？ ver:G,,稲井ゆう,,U.N.オーエンは彼女なのか？,9,コミックマーケット85
PHOENIX Project,G:Scarlet(Connect),引継の旋律 - Piano Solo,,稲井ゆう,,オリジナル,10,コミックマーケット85
