circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
魂音泉,桃色ディスタンス,桃色ディスタンス,たま,Coro,,年中夢中の好奇心,1,博麗神社例大祭8(延期)
魂音泉,桃色ディスタンス,触れられない物語,たま,Coro,笥箪,竹取飛翔　～ Lunatic Princess,2,博麗神社例大祭8(延期)
魂音泉,桃色ディスタンス,ことばのあや feat.桃箱,桃箱:たま,Coro,雨天決行:笥箪,フォールオブフォール　～ 秋めく滝,3,博麗神社例大祭8(延期)
魂音泉,桃色ディスタンス,Witches' Night feat.RainyBlue,RainyBlue:たま,Coro,RainyBlue,メイガスナイト,4,博麗神社例大祭8(延期)
魂音泉,桃色ディスタンス,"流星ドライヴ(Loves ""BT"" Remix)",たま,Coro,Coro,アリスマエステラ,5,博麗神社例大祭8(延期)
魂音泉,桃色ディスタンス,とある瀟洒な従者の物語 feat.ytr,ｙｔｒ:たま,Coro,ｙｔｒ,月時計　～ ルナ・ダイアル,6,博麗神社例大祭8(延期)
魂音泉,桃色ディスタンス,Bad Apple? feat.Romonosov?:pを[たまが歌ってみた],たま,Coro,Romonosov?：p,Bad Apple!!,7,博麗神社例大祭8(延期)
魂音泉,桃色ディスタンス,End Roll - 心音,たま,Coro,,此岸の塚,8,博麗神社例大祭8(延期)
魂音泉,桃色ディスタンス,坂好きの神様 feat.雨天決行(off vocal),,Coro,,神さびた古戦場　～ Suwa Foughten Field:明日ハレの日、ケの昨日:ネイティブフェイス,9,博麗神社例大祭8(延期)
魂音泉,桃色ディスタンス,フラワリングナイト feat.らっぷびと(haKuchu-mu Remix)(off vocal),,Coro,,フラワリングナイト,10,博麗神社例大祭8(延期)
