circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
魂音泉,With ?,With,,Coro,,デザイアドライブ,1,コミックマーケット87
魂音泉,With ?,Fade to Future,たま,Coro,AO,デザイアドライブ,2,コミックマーケット87
魂音泉,With ?,Asculture feat. 抹,抹,Coro,抹,稲田姫様に叱られるから,3,コミックマーケット87
魂音泉,With ?,"ゆめのあと (Piano ""With ?"" Version)",たま,Coro,Coro,ミストレイク:おてんば恋娘,4,コミックマーケット87
魂音泉,With ?,Dreamy Noise feat. AO,Coro:AO,Coro,AO,Dream land,5,コミックマーケット87
魂音泉,With ?,"狂宴結義 feat. AO,司芭扶,ｙｔｒ",たま:AO:司芭扶:ｙｔｒ,Coro,AO:司芭扶:ｙｔｒ,真夜中のフェアリーダンス,6,コミックマーケット87
魂音泉,With ?,On the Way Home,,Coro,,萃夢想,7,コミックマーケット87
魂音泉,With ?,酒呑の暁道 feat. Ginryu,たま:Ginryu,Coro,Ginryu:笥箪,砕月,8,コミックマーケット87
魂音泉,With ?,Second Moonlight ?,Coro,Coro,,ヒロシゲ36号　～ Neo Super-Express,9,コミックマーケット87
魂音泉,With ?,Journey to the Rainbow feat. らっぷびと,たま:Coro:らっぷびと,Coro,らっぷびと,ヒロシゲ36号　～ Neo Super-Express,10,コミックマーケット87
