circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
萌速,RESURRECTION!,Rules,,KeN,,ネクロファンタジア,1,博麗神社例大祭12
萌速,RESURRECTION!,螺旋の夢,yuki,KeN,mieu,U.N.オーエンは彼女なのか？,2,博麗神社例大祭12
萌速,RESURRECTION!,Forsight,,KeN,,竹取飛翔　～ Lunatic Princess,3,博麗神社例大祭12
萌速,RESURRECTION!,RESURRECTION!,yuki,KeN,mieu,恋色マスタースパーク,4,博麗神社例大祭12
萌速,RESURRECTION!,世界線,,KeN,,メイドと血の懐中時計,5,博麗神社例大祭12
萌速,RESURRECTION!,Eternity,yuki,KeN,mieu,有頂天変　～ Wonderful Heaven,6,博麗神社例大祭12
萌速,RESURRECTION!,Under the Rose,のりこ,Succubus,mieu,ラクトガール　～ 少女密室,7,博麗神社例大祭12
萌速,RESURRECTION!,dreaming yesterday,,Succubus,,明治十七年の上海アリス,8,博麗神社例大祭12
萌速,RESURRECTION!,…in the Darkness,謎の人物Ｋ,Succubus,mieu,もう歌しか聞こえない,9,博麗神社例大祭12
萌速,RESURRECTION!,Puzzle,,Succubus,,少女が見た日本の原風景,10,博麗神社例大祭12
萌速,RESURRECTION!,lonely utopia,,Succubus,,無何有の郷　～ Deep Mountain,11,博麗神社例大祭12
萌速,RESURRECTION!,FATE,謎の人物Ｋ,Succubus,mieu,六十年目の東方裁判　～ Fate of Sixty Years,12,博麗神社例大祭12
萌速,RESURRECTION!,broken merry-go-round,,Succubus,,緑眼のジェラシー,13,博麗神社例大祭12
萌速,RESURRECTION!,Everlasting Tears,Le Ciel,Succubus,mieu,月まで届け、不死の煙,14,博麗神社例大祭12
