circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
ついったー東方部,THE WIDEFINDER,佐渡の二ツ岩,,tanigon,,佐渡の二ッ岩,1,博麗神社例大祭9
ついったー東方部,THE WIDEFINDER,死霊の夜桜(Live at Korindo West),,tanigon,,死霊の夜桜,2,博麗神社例大祭9
ついったー東方部,THE WIDEFINDER,ヴワル魔法図書館,,tanigon,,ヴワル魔法図書館,3,博麗神社例大祭9
ついったー東方部,THE WIDEFINDER,Night Witches into The Night Yawn,,tanigon,,魔法使いの憂鬱,4,博麗神社例大祭9
ついったー東方部,THE WIDEFINDER,懐かしき東方の血　～ Old World(Live at Korindo West),,tanigon,,懐かしき東方の血　～ Old World,5,博麗神社例大祭9
ついったー東方部,THE WIDEFINDER,風神少女(Live at Korindo West),,tanigon,,風神少女,6,博麗神社例大祭9
