circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
身内大集合,"東方組曲 妖々夢","STAGE1 - Beginning of Dreams","",,,,1,
身内大集合,"東方組曲 妖々夢","STAGE2 - Still Alive","",,,,2,
身内大集合,"東方組曲 妖々夢","STAGE3 - Paradise Lost","",,,,3,
身内大集合,"東方組曲 妖々夢","STAGE4 - さくら散るころに...","",,,,4,
身内大集合,"東方組曲 妖々夢","おてんば恋娘の冒険(Bonus Track)","",,,,5,
