circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
Lapis moss,未来永光,Fly high　～ この翼で,こばきょん,天音,こばきょん,妖精大戦争　～ Fairy Wars,1,コミックマーケット79
Lapis moss,未来永光,STAR KNiGHT,こばきょん,REDALiCE,こばきょん,メイガスナイト,2,コミックマーケット79
Lapis moss,未来永光,Comate with Me　～ いつも傍にいて,こばきょん,天音,こばきょん,神々が恋した幻想郷,3,コミックマーケット79
Lapis moss,未来永光,未来計画☆大作戦,こばきょん,Wooming,こばきょん,可愛い大戦争のリフレーン,4,コミックマーケット79
Lapis moss,未来永光,snowdrop,こばきょん,天音,こばきょん,天空の花の都,5,コミックマーケット79
Lapis moss,未来永光,悪戯に心奪われて,こばきょん,Thanatos,こばきょん,ルーネイトエルフ,6,コミックマーケット79
Lapis moss,未来永光,紫陽花恋慕-patient love-,こばきょん,天音,こばきょん,ルーズレイン,7,コミックマーケット79
Lapis moss,未来永光,Tone of the World,こばきょん,DJ 490,こばきょん,幽霊楽団　～ Phantom Ensemble,8,コミックマーケット79
Lapis moss,未来永光,フローズン恋物語,こばきょん,sun3,こばきょん,おてんば恋娘,9,コミックマーケット79
Lapis moss,未来永光,birth(ziki_7 Remix),こばきょん,ziki_7,こばきょん,砕月,10,コミックマーケット79
Lapis moss,未来永光,O・ME・De・TO・U,こばきょん,天音,こばきょん,年中夢中の好奇心,11,コミックマーケット79
