circle,album,title,vocalist,arranger,lyricist,original_songs,track_number,event
Lapis moss,行くよ！TOHO☆CLUB,行くよ！TOHO☆CLUB,こばきょん,天音,こばきょん,明日ハレの日、ケの昨日,1,博麗神社例大祭11
Lapis moss,行くよ！TOHO☆CLUB,Welcome sweet time!,こばきょん,こばきょん,ほたる,紅楼　～ Eastern Dream...,2,博麗神社例大祭11
Lapis moss,行くよ！TOHO☆CLUB,close to you,こばきょん,こばきょん,こばきょん,ハルトマンの妖怪少女,3,博麗神社例大祭11
Lapis moss,行くよ！TOHO☆CLUB,Le Reve ～ 未来への約束,こばきょん,こばきょん,ほたる,ブクレシュティの人形師,4,博麗神社例大祭11
Lapis moss,行くよ！TOHO☆CLUB,Stella Melody (2014 Remix),こばきょん,天音,こばきょん,信仰は儚き人間の為に,5,博麗神社例大祭11
