circle,album,title,vocalist,arranger,lyricist,original_songs,track_number,event
あ～るの～と,東方Extension Girl,Fly High！,藤宮ゆき,クサノユウキ:らんてぃ,芳葉,柳の下のデュラハン,1,コミックマーケット88
あ～るの～と,東方Extension Girl,エスケープ・フライト,うっち－,クサノユウキ:芳葉,芳葉,ロマンチック逃飛行,2,コミックマーケット88
あ～るの～と,東方Extension Girl,Sing Your Song,藤宮ゆき,クサノユウキ:芳葉,芳葉,小さな欲望の星空,3,コミックマーケット88
あ～るの～と,東方Extension Girl,君の雨音,うっち－,芳葉,芳葉,神は恵みの雨を降らす　～ Sylphid Dream,4,コミックマーケット88
あ～るの～と,東方Extension Girl,恋するアマノジャク,藤宮ゆき,芳葉:らんてぃ,芳葉,ミッドナイトスペルカード,5,コミックマーケット88
あ～るの～と,東方Extension Girl,SAMENAI-YUME,うっち－,クサノユウキ:らんてぃ,芳葉,トロヤ群の密林,6,コミックマーケット88
あ～るの～と,東方Extension Girl,星空アンサンブル,藤宮ゆき,芳葉,芳葉,魔力の雷雲,7,コミックマーケット88
あ～るの～と,東方Extension Girl,二人のSecret,うっち－,芳葉:らんてぃ,芳葉,Sailor of Time,8,コミックマーケット88
