circle,album,title,vocalist,arranger,lyricist,original_songs,track_number,event
あ～るの～と,東方M-1ぐらんぷり～Sound Collection～,風を超えて～Flying～,藤宮ゆき,芳葉:らんてぃ,芳葉,あなたの町の怪事件,1,東方紅楼夢10
あ～るの～と,東方M-1ぐらんぷり～Sound Collection～,星色夜空,藤宮ゆき,柏木るざりん,芳葉,恋色マスタースパーク,2,東方紅楼夢10
あ～るの～と,東方M-1ぐらんぷり～Sound Collection～,9th Memory,うっち－,芳葉:らんてぃ,芳葉,阿礼の子供,3,東方紅楼夢10
あ～るの～と,東方M-1ぐらんぷり～Sound Collection～,My Dear ～あなたへ～,藤宮ゆき,芳葉:らんてぃ,芳葉,ティアオイエツォン(withered leaf),4,東方紅楼夢10
あ～るの～と,東方M-1ぐらんぷり～Sound Collection～,Words Are,藤宮ゆき,芳葉:らんてぃ,芳葉,聖徳伝説　～ True Administrator,5,東方紅楼夢10
あ～るの～と,東方M-1ぐらんぷり～Sound Collection～,君の手を引いて,うっち－,芳葉:らんてぃ,芳葉,旧地獄街道を行く,6,東方紅楼夢10
あ～るの～と,東方M-1ぐらんぷり～Sound Collection～,Red Moonlight Septet,藤宮ゆき,らんてぃ,芳葉,亡き王女の為のセプテット,7,東方紅楼夢10
あ～るの～と,東方M-1ぐらんぷり～Sound Collection～,君のための幻想歌,藤宮ゆき,芳葉:らんてぃ,芳葉,ネクロファンタジア,8,東方紅楼夢10
