circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
東京アクティブNEETs,three stars,MILK301,,二段階右折の人,,少女さとり　～ 3rd eye,1,コミックマーケット77
東京アクティブNEETs,three stars,FIFTH GRADE,,二段階右折の人,,リーインカーネイション,2,コミックマーケット77
東京アクティブNEETs,three stars,Ayaya on the G string,,二段階右折の人,,風神少女,3,コミックマーケット77
東京アクティブNEETs,three stars,組曲 星蓮船,,二段階右折の人,,春の湊に:幽霊客船の時空を越えた旅:キャプテン・ムラサ:スカイルーイン:閉ざせし雲の通い路:万年置き傘にご注意を:夜空のユーフォーロマンス:法界の火:時代親父とハイカラ少女:平安のエイリアン:小さな小さな賢将:魔界地方都市エソテリア:虎柄の毘沙門天:感情の摩天楼　～ Cosmic Mind,4,コミックマーケット77
