circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
だんだん組,"幻想記新伝ファントムセイバー 最終話","クレジット","",,,,1,
だんだん組,"幻想記新伝ファントムセイバー 最終話","次郎左衛門の正体","",,,,2,
だんだん組,"幻想記新伝ファントムセイバー 最終話","失意の雨","",,,,3,
だんだん組,"幻想記新伝ファントムセイバー 最終話","木曽義仲の罠","",,,,4,
だんだん組,"幻想記新伝ファントムセイバー 最終話","立ちふさがる源頼朝","",,,,5,
だんだん組,"幻想記新伝ファントムセイバー 最終話","第三の刺客、那須与一","",,,,6,
だんだん組,"幻想記新伝ファントムセイバー 最終話","対決、妖忌VS頼朝","",,,,7,
だんだん組,"幻想記新伝ファントムセイバー 最終話","義経最後の奥義","",,,,8,
だんだん組,"幻想記新伝ファントムセイバー 最終話","黄泉返る西行妖","",,,,9,
だんだん組,"幻想記新伝ファントムセイバー 最終話","復活の次郎左衛門","",,,,10,
だんだん組,"幻想記新伝ファントムセイバー 最終話","決着、目覚める広有の力","",,,,11,
だんだん組,"幻想記新伝ファントムセイバー 最終話","頼朝の最後","",,,,12,
だんだん組,"幻想記新伝ファントムセイバー 最終話","最後の戦い","",,,,13,
だんだん組,"幻想記新伝ファントムセイバー 最終話","次郎と幽々子","",,,,14,
だんだん組,"幻想記新伝ファントムセイバー 最終話","藤原の娘との別れ","",,,,15,
だんだん組,"幻想記新伝ファントムセイバー 最終話","君がいる星空の下で","",,,,16,
だんだん組,"幻想記新伝ファントムセイバー 最終話","アルティメットトゥルース","",,,,17,
