circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
C-CLAYS,幻想天舞～GENSOUTENBU～,Feeling,櫻井アンナ,六弦A助,櫻井アンナ,もう歌しか聞こえない　～ Flower Mix,1,博麗神社例大祭5
C-CLAYS,幻想天舞～GENSOUTENBU～,Top of The Stairway　～ 笑顔のために,舞,W*M,W*M,東方妖々夢　～ Ancient Temple,2,博麗神社例大祭5
C-CLAYS,幻想天舞～GENSOUTENBU～,Keep On Loving You,,美有耳虚無頭,,Reincarnation,3,博麗神社例大祭5
C-CLAYS,幻想天舞～GENSOUTENBU～,Rotation,,W*M,,厄神様の通り道　～ Dark Road,4,博麗神社例大祭5
C-CLAYS,幻想天舞～GENSOUTENBU～,万華鏡,舞,K2,W*M,運命のダークサイド,5,博麗神社例大祭5
C-CLAYS,幻想天舞～GENSOUTENBU～,circulo do vento.,,美有耳虚無頭,,風の循環　～ Wind Tour,6,博麗神社例大祭5
C-CLAYS,幻想天舞～GENSOUTENBU～,メモリー・オブ・ラブ,,創無頼人,,おてんば恋娘,7,博麗神社例大祭5
C-CLAYS,幻想天舞～GENSOUTENBU～,Cafeteria in satellite,,創無頼人,,衛星カフェテラス,8,博麗神社例大祭5
C-CLAYS,幻想天舞～GENSOUTENBU～,Future Train No36--美蘭--,,桐箪笥,,ヒロシゲ36号　～ Neo Super-Express,9,博麗神社例大祭5
C-CLAYS,幻想天舞～GENSOUTENBU～,Teatime of Baghdad,,桐箪笥,,上海紅茶館　～ Chinese Tea,10,博麗神社例大祭5
C-CLAYS,幻想天舞～GENSOUTENBU～,Nymphaea,櫻井アンナ,K2,W*M,ネイティブフェイス,11,博麗神社例大祭5
C-CLAYS,幻想天舞～GENSOUTENBU～,RAVE GIRL,,tsunamix,,少女綺想曲　～ Capriccio,12,博麗神社例大祭5
C-CLAYS,幻想天舞～GENSOUTENBU～,MAGIC,,tsunamix,,月まで届け、不死の煙,13,博麗神社例大祭5
C-CLAYS,幻想天舞～GENSOUTENBU～,最期のDeparture,舞,W*M,W*M,六十年目の東方裁判　～ Fate of Sixty Years,14,博麗神社例大祭5
