circle,album,title,vocalist,arranger,lyricist,original_songs,track_number,event
歌恋人,Go Slip!,Go Slip!,まめみ,ねっぴ,まめみ,デザイアドライブ,1,コミックマーケット85
歌恋人,Go Slip!,秋哀讃歌,まめみ,100-200:tanigon,まめみ,稲田姫様に叱られるから:厄神様の通り道　～ Dark Road,2,コミックマーケット85
