circle,album,title,vocalist,arranger,lyricist,original_songs,track_number,event
Amateras Records × M.H.S,Phase Transition,Sing the LOVE,築山さえ,void,築山さえ,月まで届け、不死の煙,1,博麗神社例大祭13
Amateras Records × M.H.S,Phase Transition,Zip it,miko,Tracy,海兎,月時計　～ ルナ・ダイアル,2,博麗神社例大祭13
Amateras Records × M.H.S,Phase Transition,Love & Hate,築山さえ:大瀬良あい,溝口ゆうま:ARM,溝口ゆうま,少女綺想曲　～ Dream Battle:恋色マスタースパーク,3,博麗神社例大祭13
Amateras Records × M.H.S,Phase Transition,氷雪Memorial Dreamer,ちろ。,Tracy,溝口ゆうま,おてんば恋娘,4,博麗神社例大祭13
Amateras Records × M.H.S,Phase Transition,ラビッCHU!らいん,ななひら,MUZIK SERVANT,海兎,狂気の瞳　～ Invisible Full Moon:シンデレラケージ　～ Kagome-Kagome:お宇佐さまの素い幡,5,博麗神社例大祭13
Amateras Records × M.H.S,Phase Transition,Return to Soil,mikanzil,溝口ゆうま,溝口ゆうま,星の器　～ Casket of Star,6,博麗神社例大祭13
Amateras Records × M.H.S,Phase Transition,徒桜,大瀬良あい,ぺのれり,溝口ゆうま,ゴーストリード,7,博麗神社例大祭13
Amateras Records × M.H.S,Phase Transition,あの虹へ向かって,moca,Tracy:溝口ゆうま,溝口ゆうま,フォールオブフォール　～ 秋めく滝,8,博麗神社例大祭13
Amateras Records × M.H.S,Phase Transition,akasha-assembly [Phase Transition Remix],梨本悠里:大瀬良あい,溝口ゆうま,MAKI,天使伝説:Strawberry Crisis!!,9,博麗神社例大祭13
