circle,album,title,vocalist,arranger,lyricist,original_songs,track_number,event
セブンスヘブンMAXION,千変万化,明日ありと思う心の仇桜,梨本悠里,溝口ゆうま,MAKI,死霊の夜桜:ゴーストリード,1,博麗神社例大祭11
セブンスヘブンMAXION,千変万化,迷霧の向こうへ,小田ユウ,succubus,MAKI,ミストレイク,2,博麗神社例大祭11
セブンスヘブンMAXION,千変万化,追憶,,浅野五郎,,小槌の魔力,3,博麗神社例大祭11
セブンスヘブンMAXION,千変万化,朧道,大瀬良あい,浅野五郎,MAKI,大神神話伝,4,博麗神社例大祭11
セブンスヘブンMAXION,千変万化,二人の陰,めらみぽっぷ,七誌,七誌,不思議なお祓い棒,5,博麗神社例大祭11
