circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
セブンスヘブンMAXION,アニマカルド,インフィニティア,TERRA,流歌,桃梨,メイプルワイズ,1,博麗神社例大祭7
セブンスヘブンMAXION,アニマカルド,Phoenix-RED,ゴム,流歌,コツキミヤ,紅楼　～ Eastern Dream...,2,博麗神社例大祭7
セブンスヘブンMAXION,アニマカルド,魂,父,流歌,桃梨,プラスチックマインド,3,博麗神社例大祭7
セブンスヘブンMAXION,アニマカルド,Carillon uno,,流歌,,,4,博麗神社例大祭7
セブンスヘブンMAXION,アニマカルド,courage,七誌,流歌,MAKI,さくらさくら　～ Japanize Dream...,5,博麗神社例大祭7
セブンスヘブンMAXION,アニマカルド,春は香へど君何処,IKAchan,流歌,コツキミヤ,博麗神社境内,6,博麗神社例大祭7
セブンスヘブンMAXION,アニマカルド,Memoir,Cherose,流歌,コツキミヤ,妖怪の山　～ Mysterious Mountain,7,博麗神社例大祭7
セブンスヘブンMAXION,アニマカルド,Carillon due,,流歌,,,8,博麗神社例大祭7
セブンスヘブンMAXION,アニマカルド,涙の海,流歌,流歌,やまざきさやか,春の湊に,9,博麗神社例大祭7
セブンスヘブンMAXION,アニマカルド,Phantom Liberation-encore-,流歌:父,流歌,MAKI,幽霊楽団　～ Phantom Ensemble,10,博麗神社例大祭7
