circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
monochrome-coat,nyanco,オレンジデイズ,めらみぽっぷ,mono:RI,めらみぽっぷ,ティアオイエツォン(withered leaf),1,コミックマーケット83
monochrome-coat,nyanco,大サーカスの夜,IZNA,Sepia,IZNA,少女さとり　～ 3rd eye,2,コミックマーケット83
monochrome-coat,nyanco,これがにゃんこの生きる道,めらみぽっぷ,Sepia,めらみぽっぷ,遠野幻想物語,3,コミックマーケット83
monochrome-coat,nyanco,ドットの恋もよう,プラスもなか,mono:RI,プラスもなか,素敵な墓場で暮しましょ,4,コミックマーケット83
monochrome-coat,nyanco,イマージュ,池田奨,Sepia,mono,神さびた古戦場　～ Suwa Foughten Field,5,コミックマーケット83
monochrome-coat,nyanco,人形-Doll-,IZNA,Sepia,UZNA,不思議の国のアリス,6,コミックマーケット83
monochrome-coat,nyanco,Unfinished memory,Hotori*,Sepia,mono,神々が恋した幻想郷,7,コミックマーケット83
monochrome-coat,nyanco,Solar flare,プラスもなか,Sepia,プラスもなか,霊知の太陽信仰　～ Nuclear Fusion:小さな欲望の星空,8,コミックマーケット83
monochrome-coat,nyanco,オレンジデイズ　～ off vocal ver.,,mono:RI,,ティアオイエツォン(withered leaf),9,コミックマーケット83
monochrome-coat,nyanco,これがにゃんこの生きる道　～ off vocal ver.,,Sepia,,遠野幻想物語,10,コミックマーケット83
monochrome-coat,nyanco,ドットの恋もよう　～ off vocal ver.,,mono:RI,,素敵な墓場で暮しましょ,11,コミックマーケット83
