circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
Studio K.N.S,"Phantasm Literature","Open Moon","",,,,1,
Studio K.N.S,"Phantasm Literature","Nightbug Night","",,,,2,
Studio K.N.S,"Phantasm Literature","Don't Eat Me!!Å@Å` GENSOU LIVE ver.","",,,,3,
Studio K.N.S,"Phantasm Literature","History With U","",,,,4,
Studio K.N.S,"Phantasm Literature","Walk On The Moonlight","",,,,5,
Studio K.N.S,"Phantasm Literature","Shooting Spark!!","",,,,6,
Studio K.N.S,"Phantasm Literature","Moonlight Dream","",,,,7,
Studio K.N.S,"Phantasm Literature","Help Me Keine!","",,,,8,
Studio K.N.S,"Phantasm Literature","Phantasmal Karma","",,,,9,
Studio K.N.S,"Phantasm Literature","Endless Moon Night","",,,,10,
