circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
Chronographic Records×ガネメ,CodeⅡ -Toho Dance Bonus Compilation Vol.01,Accept,,ガネメ,,プレインエイジア,1,大⑨州東方祭14
Chronographic Records×ガネメ,CodeⅡ -Toho Dance Bonus Compilation Vol.01,SAKURA (Instrument),,Yuun,,デザイアドライブ,2,大⑨州東方祭14
