circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
garbanzo,"例大祭8 おまけCD","クリスタライズシルバー","",,,,1,
garbanzo,"例大祭8 おまけCD","リジッドパラダイス","",,,,2,
