circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
IOSYS,東方泡沫天獄,おことわり,イザベル:神波千尋,,,,1,コミックマーケット75
IOSYS,東方泡沫天獄,有頂天マゾヒスティック,miko,ARM,夕野ヨシミ,有頂天変　～ Wonderful Heaven,2,コミックマーケット75
IOSYS,東方泡沫天獄,第1幕「幻想郷エクスタシーアンダーグラウンド」,miko:イザベル:神波千尋,D.watt,七条レタス,幼心地の有頂天,3,コミックマーケット75
IOSYS,東方泡沫天獄,サタデーナイトフィッシュガール,3L,柏木るざりん,夕野ヨシミ,黒い海に紅く　～ Legendary Fish,4,コミックマーケット75
IOSYS,東方泡沫天獄,モリヤ一家のお料理教室,山本椛:なつみ:Nano,ぼいど:NYO,ひくら,神さびた古戦場　～ Suwa Foughten Field:ネイティブフェイス,5,コミックマーケット75
IOSYS,東方泡沫天獄,第2幕「そのDJは地底を震わせ」,あゆ:イザベル:神波千尋,RoughSketch,七条レタス,恋色マスタースパーク:芥川龍之介の河童　～ Candid Friend:ハートフェルトファンシー,6,コミックマーケット75
IOSYS,東方泡沫天獄,知りすぎた少女さとり,あゆ,ぼいど,GIGYO,少女さとり　～ 3rd eye:ハートフェルトファンシー,7,コミックマーケット75
IOSYS,東方泡沫天獄,ハートフルネコロマンサー,3L,ARM,夕野ヨシミ,死体旅行　～ Be of good cheer!,8,コミックマーケット75
IOSYS,東方泡沫天獄,モリヤ一家のガーデニング教室,山本椛:なつみ:Nano,ぼいど:NYO,ひくら,神さびた古戦場　～ Suwa Foughten Field:ネイティブフェイス,9,コミックマーケット75
IOSYS,東方泡沫天獄,第3幕「山林管理事務員コチヤの憂鬱」,山本椛:イザベル:神波千尋,D.watt:溝口ゆうま,七条レタス,信仰は儚き人間の為に:少女が見た日本の原風景,10,コミックマーケット75
IOSYS,東方泡沫天獄,あたしまりさ,イザベル,ぼいど,ひくら,恋色マスタースパーク,11,コミックマーケット75
IOSYS,東方泡沫天獄,210LiNO DANMAKU Innovation,神波千尋,D.watt,七条レタス,芥川龍之介の河童　～ Candid Friend,12,コミックマーケット75
IOSYS,東方泡沫天獄,モリヤ一家の株式投資教,山本椛:なつみ:Nano,ぼいど:NYO,ひくら,神さびた古戦場　～ Suwa Foughten Field:ネイティブフェイス,13,コミックマーケット75
IOSYS,東方泡沫天獄,第4幕「月から降るアンセム」,miko:あゆ:山本椛:イザベル:神波千尋,D.watt:yohine,七条レタス,妖怪宇宙旅行,14,コミックマーケット75
IOSYS,東方泡沫天獄,温泉賛歌,Dummy:nyanyannya,ARM,ひくら,エネルギー黎明　～ Future Dream...:地霊達の起床,15,コミックマーケット75
