circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
PHOENIX Project,Scarlet Inferno 通常版,ほおずきみたいに紅い魂,,ゆう,,ほおずきみたいに紅い魂,1,
PHOENIX Project,Scarlet Inferno 通常版,妖魔夜行,,ゆう,,妖魔夜行,2,
PHOENIX Project,Scarlet Inferno 通常版,おてんば恋娘,,ゆう,,おてんば恋娘,3,
PHOENIX Project,Scarlet Inferno 通常版,ヴォヤージュ1969,,JOYH-TV,,ヴォヤージュ1969,4,
PHOENIX Project,Scarlet Inferno 通常版,上海紅茶館,,ゆう,,上海紅茶館　～ Chinese Tea,5,
PHOENIX Project,Scarlet Inferno 通常版,千年幻想郷2006,,ゆう,,千年幻想郷　～ History of the Moon,6,
PHOENIX Project,Scarlet Inferno 通常版,砕月,,JOYH-TV,,砕月,7,
PHOENIX Project,Scarlet Inferno 通常版,月時計 - ルナ・ダイアル,,ゆう,,月時計　～ ルナ・ダイアル,8,
PHOENIX Project,Scarlet Inferno 通常版,亡き王女の為のセプテット,,ゆう,,亡き王女の為のセプテット,9,
PHOENIX Project,Scarlet Inferno 通常版,ラストリモート,,ゆう,,ラストリモート,10,
PHOENIX Project,Scarlet Inferno 通常版,U.N.オーエンは彼女なのか?2004,,ゆう,,U.N.オーエンは彼女なのか？,11,
PHOENIX Project,Scarlet Inferno 通常版,永夜抄,,JOYH-TV,,永夜抄　～ Eastern Night.,12,
PHOENIX Project,Scarlet Inferno 通常版,紅楼,,ゆう,,紅楼　～ Eastern Dream...,13,
