circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
月面着陸ファージ,"幻想狂走譜 Best1","Dreaming Maiden","",,,,1,
月面着陸ファージ,"幻想狂走譜 Best1","輝く竹のお姫様","",,,,2,
月面着陸ファージ,"幻想狂走譜 Best1","Ancient Butterfly","",,,,3,
月面着陸ファージ,"幻想狂走譜 Best1","End Bringer","",,,,4,
月面着陸ファージ,"幻想狂走譜 Best1","Fire of the Misfortune","",,,,5,
月面着陸ファージ,"幻想狂走譜 Best1","永い永い夜の迷宮","",,,,6,
月面着陸ファージ,"幻想狂走譜 Best1","Starlight Hurricane","",,,,7,
月面着陸ファージ,"幻想狂走譜 Best1","Limited Cherry Blossom","",,,,8,
月面着陸ファージ,"幻想狂走譜 Best1","Moon behind the Moon","",,,,9,
月面着陸ファージ,"幻想狂走譜 Best1","氷の国の魔法使い","",,,,10,
月面着陸ファージ,"幻想狂走譜 Best1","Echoes of Despair","",,,,11,
月面着陸ファージ,"幻想狂走譜 Best1","丑三つに舞う蓬莱少女","",,,,12,
月面着陸ファージ,"幻想狂走譜 Best1","the Gatekeeper","",,,,13,
月面着陸ファージ,"幻想狂走譜 Best1","Final Attack!!","",,,,14,
月面着陸ファージ,"幻想狂走譜 Best1","Necrofantasia","",,,,15,
月面着陸ファージ,"幻想狂走譜 Best1","幽玄の槭樹の見る夢","",,,,16,
