circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
彩音～xi-on～,東方志奏 11th Spell-Overflow-,妖々夢　～ Snow or Cherry Petal,,φ,,妖々夢　～ Snow or Cherry Petal,1,博麗神社例大祭9
彩音～xi-on～,東方志奏 11th Spell-Overflow-,Overflow,,φ,,幽雅に咲かせ、墨染の桜　～ Border of Life:さくらさくら　～ Japanize Dream,2,博麗神社例大祭9
彩音～xi-on～,東方志奏 11th Spell-Overflow-,東方妖々夢　～ Ancient Temple,,φ,,東方妖々夢　～ Ancient Temple,3,博麗神社例大祭9
彩音～xi-on～,東方志奏 11th Spell-Overflow-,広有射怪鳥事　～ Till When?,,φ,,広有射怪鳥事　～ Till When?,4,博麗神社例大祭9
彩音～xi-on～,東方志奏 11th Spell-Overflow-,死霊の夜桜,,φ,,死霊の夜桜,5,博麗神社例大祭9
彩音～xi-on～,東方志奏 11th Spell-Overflow-,Lotus Forest,,φ,,ブクレシュティの人形師:人形裁判　～ 人の形弄びし少女,6,博麗神社例大祭9
彩音～xi-on～,東方志奏 11th Spell-Overflow-,アルティメットトゥルース,,φ,,アルティメットトゥルース,7,博麗神社例大祭9
