circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
Like a rabbit,心風,レティ!チェン!アリス!,,Nanasy,,ティアオイエツォン(withered leaf):クリスタライズシルバー:人形裁判　～ 人の形弄びし少女,1,サンシャインクリエイション41
Like a rabbit,心風,幽霊楽団　～ Lunatic Ensemble,,APPO,,幽霊楽団　～ Phantom Ensemble,2,サンシャインクリエイション41
Like a rabbit,心風,妖々跋扈,,takayan,,妖々跋扈,3,サンシャインクリエイション41
Like a rabbit,心風,YOU YOU MU!,,Nanasy,,東方妖々夢　～ Ancient Temple,4,サンシャインクリエイション41
Like a rabbit,心風,心風,柊莉杏,Nanasy,Nanasy,幽雅に咲かせ、墨染の桜　～ Border of Life,5,サンシャインクリエイション41
Like a rabbit,心風,ネクロファンタジア,,takayan,,ネクロファンタジア,6,サンシャインクリエイション41
Like a rabbit,心風,遠野幻想物語,,Nanasy,,遠野幻想物語,7,サンシャインクリエイション41
Like a rabbit,心風,歌い続けて,たっつー,Nanasy,Nanasy,幽霊楽団　～ Phantom Ensemble,8,サンシャインクリエイション41
Like a rabbit,心風,秋に咲き誇る墨染の桜,,ただお:Nanasy,,幽雅に咲かせ、墨染の桜　～ Border of Life,9,サンシャインクリエイション41
Like a rabbit,心風,広有射怪鳥事　～ Till When?,,takayan,,広有射怪鳥事　～ Till When?,10,サンシャインクリエイション41
Like a rabbit,心風,ベリハな修羅場もマスタースパークでアハーン,,Nanasy,,恋色マスタースパーク,11,サンシャインクリエイション41
Like a rabbit,心風,心風-instrumental-,,Nanasy,,幽雅に咲かせ、墨染の桜　～ Border of Life,12,サンシャインクリエイション41
Like a rabbit,心風,歌い続けて-instrumental-,,Nanasy,,幽霊楽団　～ Phantom Ensemble,13,サンシャインクリエイション41
