circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
セブンスヘブンMAXION,東方恋想郷～Grazing Heart～,someday,さゆり,NYO,Silver Forest,可愛い大戦争のリフレーン,1,コミックマーケット76
セブンスヘブンMAXION,東方恋想郷～Grazing Heart～,桜色,めらみぽっぷ,kenya,MAKI,二色蓮花蝶　～ Ancients,2,コミックマーケット76
セブンスヘブンMAXION,東方恋想郷～Grazing Heart～,instrumental-喜-,,kenya,,妖怪の山　～ Mysterious Mountain,3,コミックマーケット76
セブンスヘブンMAXION,東方恋想郷～Grazing Heart～,薄闇万華鏡,小田ユウ,五条下位,MAKI,Dim. Dream,4,コミックマーケット76
セブンスヘブンMAXION,東方恋想郷～Grazing Heart～,affection and hatred,坂上なち,kenya,MAKI,信仰は儚き人間の為に,5,コミックマーケット76
セブンスヘブンMAXION,東方恋想郷～Grazing Heart～,instrumental-怒-,,kenya,,霊知の太陽信仰　～ Nuclear Fusion,6,コミックマーケット76
セブンスヘブンMAXION,東方恋想郷～Grazing Heart～,あたしやっぱりアイが好きv,大瀬良あい,溝口ゆうま,MAKI,遠野幻想物語,7,コミックマーケット76
セブンスヘブンMAXION,東方恋想郷～Grazing Heart～,instrumental-楽-,,kenya,,おてんば恋娘,8,コミックマーケット76
セブンスヘブンMAXION,東方恋想郷～Grazing Heart～,偏愛ディストーション,井上みゆ,kenya,MAKI,メイドと血の懐中時計,9,コミックマーケット76
セブンスヘブンMAXION,東方恋想郷～Grazing Heart～,シアワセネガイ,珠梨,鷺,MAKI,シンデレラケージ　～ Kagome-Kagome,10,コミックマーケット76
セブンスヘブンMAXION,東方恋想郷～Grazing Heart～,instrumental-哀-,,kenya,,封じられた妖怪　～ Lost Place,11,コミックマーケット76
セブンスヘブンMAXION,東方恋想郷～Grazing Heart～,ultimate_blossom,3L,kenya,MAKI,アルティメットトゥルース:幽雅に咲かせ、墨染の桜　～ Border of Life,12,コミックマーケット76
セブンスヘブンMAXION,東方恋想郷～Grazing Heart～,instrumental-感-,,流歌,,無何有の郷　～ Deep Mountain,13,コミックマーケット76
セブンスヘブンMAXION,東方恋想郷～Grazing Heart～,into the phantasm,美里,流歌,MAKI,神々が恋した幻想郷,14,コミックマーケット76
