circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
Dark PHOENiX,Sound-0 Phase-11,Lose rein - Unreal Style,,ゆう:姫川紫音,,ルーズレイン,1,コミックマーケット79
Dark PHOENiX,Sound-0 Phase-11,広有射怪鳥事,,ゆう:姫川紫音,,広有射怪鳥事　～ Till When?,2,コミックマーケット79
Dark PHOENiX,Sound-0 Phase-11,妖怪の山,,ゆう:姫川紫音,,妖怪の山　～ Mysterious Mountain,3,コミックマーケット79
Dark PHOENiX,Sound-0 Phase-11,メイガスナイト,,ゆう:姫川紫音,,メイガスナイト,4,コミックマーケット79
Dark PHOENiX,Sound-0 Phase-11,稲田姫様に叱られるから,,ゆう:姫川紫音,,稲田姫様に叱られるから,5,コミックマーケット79
Dark PHOENiX,Sound-0 Phase-11,東方妖恋談 - Type β,,ゆう:姫川紫音,,東方妖恋談,6,コミックマーケット79
Dark PHOENiX,Sound-0 Phase-11,東方妖々夢 - 血モ涙モ,,ゆう:姫川紫音,,東方妖々夢　～ Ancient Temple,7,コミックマーケット79
Dark PHOENiX,Sound-0 Phase-11,ラストリモート - Type γ,,ゆう:姫川紫音,,ラストリモート,8,コミックマーケット79
Dark PHOENiX,Sound-0 Phase-11,妖精大戦争,,ゆう:姫川紫音,,妖精大戦争　～ Fairy Wars,9,コミックマーケット79
Dark PHOENiX,Sound-0 Phase-11,真夜中のフェアリーダンス,,ゆう:姫川紫音,,真夜中のフェアリーダンス,10,コミックマーケット79
