circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
Dark PHOENiX,ShotShellⅢ,明日ハレの日、ケの昨日,,ゆう:姫川紫音,,明日ハレの日、ケの昨日,1,コミックマーケット76
Dark PHOENiX,ShotShellⅢ,ヴォヤージュ1969,,ゆう:姫川紫音,,ヴォヤージュ1969,2,コミックマーケット76
Dark PHOENiX,ShotShellⅢ,ティアオイエツォン,,ゆう:姫川紫音,,ティアオイエツォン(withered leaf),3,コミックマーケット76
Dark PHOENiX,ShotShellⅢ,ラクトガール - 少女密室,,ゆう:姫川紫音,,ラクトガール　～ 少女密室,4,コミックマーケット76
Dark PHOENiX,ShotShellⅢ,海と風と、上海紅茶館,,ゆう:姫川紫音,,上海紅茶館　～ Chinese Tea,5,コミックマーケット76
Dark PHOENiX,ShotShellⅢ,妖々跋扈 - Who done it!,,ゆう:姫川紫音,,妖々跋扈　～ Who done it!,6,コミックマーケット76
Dark PHOENiX,ShotShellⅢ,エネルギー黎明,,ゆう:姫川紫音,,エネルギー黎明　～ Future Dream...,7,コミックマーケット76
Dark PHOENiX,ShotShellⅢ,明治十七年の上海アリス,,ゆう:姫川紫音,,明治十七年の上海アリス,8,コミックマーケット76
Dark PHOENiX,ShotShellⅢ,全ての幻想郷の魂の戦い/メイドと血の懐中時計,,ゆう:姫川紫音,,メイドと血の懐中時計,9,コミックマーケット76
Dark PHOENiX,ShotShellⅢ,稲田姫様に叱られるから,初音ミク,ゆう:姫川紫音,,稲田姫様に叱られるから,10,コミックマーケット76
