circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
まさかど☆くらいしすっ!,"東方原稿狂","明日〆の日、ケど未納","",,,,1,
まさかど☆くらいしすっ!,"東方原稿狂","怠惰の報い　～ Deadline ToNight","",,,,2,
まさかど☆くらいしすっ!,"東方原稿狂","サークル主様に叱られるから","",,,,3,
まさかど☆くらいしすっ!,"東方原稿狂","千円原稿料　～ contract of the money","",,,,4,
まさかど☆くらいしすっ!,"東方原稿狂","修羅場リングナイト","",,,,5,
まさかど☆くらいしすっ!,"東方原稿狂","寝オチの恐怖　～ Terror of Sleeping","",,,,6,
まさかど☆くらいしすっ!,"東方原稿狂","顔色蒼然","",,,,7,
まさかど☆くらいしすっ!,"東方原稿狂","目の色は朱色","",,,,8,
まさかど☆くらいしすっ!,"東方原稿狂","朝が降りてくる　～ Morning Sun","",,,,9,
まさかど☆くらいしすっ!,"東方原稿狂","濃い疲労ラストスパート","",,,,10,
まさかど☆くらいしすっ!,"東方原稿狂","もう歌すら聞こえない","",,,,11,
まさかど☆くらいしすっ!,"東方原稿狂","クリエイターズティア","",,,,12,
まさかど☆くらいしすっ!,"東方原稿狂","運命のビッグサイト","",,,,13,
