circle,album,title,vocalist,arranger,lyricist,original_songs,track_number,event
signum/ii,REVIVE 2 EDEN,can't stop loving you,黒崎朔夜,VALLEYSTONE,海兎,オリエンタルダークフライト,1,博麗神社例大祭11
signum/ii,REVIVE 2 EDEN,Private Jack,ほたる,cittan*:江口孝宏,海兎,フラワリングナイト,2,博麗神社例大祭11
signum/ii,REVIVE 2 EDEN,INTERMISSION,冬乃桜,江口孝宏,ららい,もう歌しか聞こえない,3,博麗神社例大祭11
signum/ii,REVIVE 2 EDEN,Funeral for the EDEN,めらみぽっぷ,cittan*,cittan*,東方妖々夢　～ Ancient Temple,4,博麗神社例大祭11
signum/ii,REVIVE 2 EDEN,流星リグレット,えで,cittan*:Irus,cittan*,おてんば恋娘の冒険,5,博麗神社例大祭11
signum/ii,REVIVE 2 EDEN,smile for,Salita,Ym1024,Ym1024,幽霊楽団　～ Phantom Ensemble,6,博麗神社例大祭11
signum/ii,REVIVE 2 EDEN,fujin over the wind (signum/ii Remix),あひる:ill.bell,Irus:cittan*:江口孝宏,海兎:ill.bell,風神少女,7,博麗神社例大祭11
signum/ii,REVIVE 2 EDEN,COLOR ME RAD,白羽美依,江口孝宏,海兎,春色小径　～ Colorful Path,8,博麗神社例大祭11
