circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
Alstroemeria Records,ABANDONED DANCEHALL,THE OUTSET,,,,,1,博麗神社例大祭9
Alstroemeria Records,ABANDONED DANCEHALL,SAKURA CHAIN,坂上なち,Masayoshi Minoshima,Haruka,さくらさくら　～ Japanize Dream...,2,博麗神社例大祭9
Alstroemeria Records,ABANDONED DANCEHALL,TWOROCKS,綾倉盟,Masayoshi Minoshima,Haruka,佐渡の二ッ岩,3,博麗神社例大祭9
Alstroemeria Records,ABANDONED DANCEHALL,INTEGRATION UNDER THE MOON OF CODES,綾倉盟,Camellia,Camellia,東方妖々夢　～ Ancient Temple,4,博麗神社例大祭9
Alstroemeria Records,ABANDONED DANCEHALL,MSTRSPRK,吉河順央,Masayoshi Minoshima,Haruka,恋色マスタースパーク,5,博麗神社例大祭9
Alstroemeria Records,ABANDONED DANCEHALL,GHOST LASSIE,mican*,Masayoshi Minoshima,Haruka,門前の妖怪小娘,6,博麗神社例大祭9
Alstroemeria Records,ABANDONED DANCEHALL,DREAM A DREAM,古川未鈴,Masayoshi Minoshima,Haruka,少女綺想曲　～ Dream Battle,7,博麗神社例大祭9
Alstroemeria Records,ABANDONED DANCEHALL,SNOWY CHERRY,綾倉盟,Syrufit,綾倉盟,遠野幻想物語,8,博麗神社例大祭9
Alstroemeria Records,ABANDONED DANCEHALL,ICEMILK MAGIC,ayame,Masayoshi Minoshima,Haruka,メイド幻想　～ Icemilk Magic,9,博麗神社例大祭9
Alstroemeria Records,ABANDONED DANCEHALL,NECRO FANTASIA(ALR REWIND REMIX),,Masayoshi Minoshima,,ネクロファンタジア,10,博麗神社例大祭9
