circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
ベター工房,"TOHO MEZZO FORTE","紫水晶の乙女　～ 感情の摩天楼",,,,,1,
ベター工房,"TOHO MEZZO FORTE","狂気の旋律",,,,,2,
ベター工房,"TOHO MEZZO FORTE","光と影",,,,,3,
ベター工房,"TOHO MEZZO FORTE","風神　～ 終わりなき祈り",,,,,4,
ベター工房,"TOHO MEZZO FORTE","蒼の旅路　～ 上海流々",,,,,5,
ベター工房,"TOHO MEZZO FORTE","軋む過去",,,,,6,
ベター工房,"TOHO MEZZO FORTE","先人との対話",,,,,7,
ベター工房,"TOHO MEZZO FORTE","帰路　～ 明治十七年の上海アリス",,,,,8,
ベター工房,"TOHO MEZZO FORTE","U.N.オーエンなんていなかった",,,,,9,
ベター工房,"TOHO MEZZO FORTE","蛇の目竹籠",,,,,10,
ベター工房,"TOHO MEZZO FORTE","大地の記憶",,,,,11,
ベター工房,"TOHO MEZZO FORTE","Shangri-la　～ 幻の理想郷",,,,,12,
