circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
天鳥堂,Dear Alice,ELECTRiC DoLL,,,,ブクレシュティの人形師,1,東方神居祭6
天鳥堂,Dear Alice,死の少女～plastic mind～,,,,プラスチックマインド,2,東方神居祭6
天鳥堂,Dear Alice,Agalmatophilia,ひなまろ,,飛花,不思議の国のアリス,3,東方神居祭6
天鳥堂,Dear Alice,Le grimoire des poup_es_m_talliques,,,,the Grimoire of Alice,4,東方神居祭6
天鳥堂,Dear Alice,aliceism,鏤紗,,飛花,人形裁判　～ 人の形弄びし少女,5,東方神居祭6
天鳥堂,Dear Alice,Romantic in all Children,,,,Romantic Children,6,東方神居祭6
