circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
Silly Walker,世界のヤマちゃん,World End's Yama Xanadu,,t+pazolite,,六十年目の東方裁判　～ Fate of Sixty Years,1,東方まんがまつり
Silly Walker,世界のヤマちゃん,SY(Fate of Sixty Years),,みずきともえ,,六十年目の東方裁判　～ Fate of Sixty Years,2,東方まんがまつり
Silly Walker,世界のヤマちゃん,最終判決　～ Peremptory decree,,篠螺悠那,,六十年目の東方裁判　～ Fate of Sixty Years,3,東方まんがまつり
Silly Walker,世界のヤマちゃん,Relic of Sixty Years,,ziki_7,,六十年目の東方裁判　～ Fate of Sixty Years,4,東方まんがまつり
Silly Walker,世界のヤマちゃん,還暦裁判,,すぺらんかー,,六十年目の東方裁判　～ Fate of Sixty Years,5,東方まんがまつり
Silly Walker,世界のヤマちゃん,Fate Of Sixty Years(Twilight Breeze Remix),,Thanatos,,六十年目の東方裁判　～ Fate of Sixty Years,6,東方まんがまつり
Silly Walker,世界のヤマちゃん,六十年目の東方裁判-Fate of Sixty Years-,,youith,,六十年目の東方裁判　～ Fate of Sixty Years,7,東方まんがまつり
Silly Walker,世界のヤマちゃん,六十年目の東方樂隊,,akane,,六十年目の東方裁判　～ Fate of Sixty Years,8,東方まんがまつり
Silly Walker,世界のヤマちゃん,夜想夢ニ儚ヒ輪廻,,ねこみみ魔法使い,,六十年目の東方裁判　～ Fate of Sixty Years,9,東方まんがまつり
Silly Walker,世界のヤマちゃん,The Minstrel From Xanadu,,TakeponG,,六十年目の東方裁判　～ Fate of Sixty Years,10,東方まんがまつり
