circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
CHAOS MIXER,TOHO CHAOS MIX2,Rebellion,,鱒おこわ,,東方妖怪小町,1,博麗神社例大祭8
CHAOS MIXER,TOHO CHAOS MIX2,PETALS IN THE SKY-ちょっと天空攻める-,,村瀬悠太:RYUWAVE,,天空の花の都,2,博麗神社例大祭8
CHAOS MIXER,TOHO CHAOS MIX2,HIT in THE Girl,,HIRO,,ラクトガール　～ 少女密室,3,博麗神社例大祭8
CHAOS MIXER,TOHO CHAOS MIX2,Crime of explosion,,ばんし,,霊知の太陽信仰　～ Nuclear Fusion,4,博麗神社例大祭8
CHAOS MIXER,TOHO CHAOS MIX2,紅魔館にて,,こうちゃん,,ヴワル魔法図書館,5,博麗神社例大祭8
CHAOS MIXER,TOHO CHAOS MIX2,Sariel's House,,秘書,,いざ、倒れ逝くその時まで,6,博麗神社例大祭8
CHAOS MIXER,TOHO CHAOS MIX2,湖上の休日,,るぅなん,,ルーネイトエルフ,7,博麗神社例大祭8
CHAOS MIXER,TOHO CHAOS MIX2,キリサメノリズム,,森の子リスのミーコの大冒険,,ルーズレイン:メイガスナイト,8,博麗神社例大祭8
CHAOS MIXER,TOHO CHAOS MIX2,Nobody impenetrable-動かぬ決意-,,憂月アキ,,上海紅茶館　～ Chinese Tea,9,博麗神社例大祭8
CHAOS MIXER,TOHO CHAOS MIX2,TEA LEAVES,,なつめやし,,上海紅茶館　～ Chinese Tea,10,博麗神社例大祭8
CHAOS MIXER,TOHO CHAOS MIX2,Plastic Factory,,みっつん,,プラスチックマインド,11,博麗神社例大祭8
CHAOS MIXER,TOHO CHAOS MIX2,Locked Girl #1,,水月やまと,,ラクトガール　～ 少女密室,12,博麗神社例大祭8
CHAOS MIXER,TOHO CHAOS MIX2,Witch...craft?,,Ottiki,,ネクロファンタジア,13,博麗神社例大祭8
CHAOS MIXER,TOHO CHAOS MIX2,Chaotic Mind-Short Ver.-,,Gauche,,ポイズンボディ　～ Forsaken Doll,14,博麗神社例大祭8
CHAOS MIXER,TOHO CHAOS MIX2,東方踊々夢　～ Dancing Delusion,,Orina,,東方妖々夢　～ Ancient Temple,15,博麗神社例大祭8
CHAOS MIXER,TOHO CHAOS MIX2,PETALS IN THE SKY-LOST FLORENTIA-,,RYUWAVE,,天空の花の都,16,博麗神社例大祭8
