circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
GUNGNIR,"SEMI*PERMANENT0.5","•½ˆÀ‚ÌƒGƒCƒŠƒAƒ“",,,,,1,
GUNGNIR,"SEMI*PERMANENT0.5","Lunatic Princess",,,,,2,
