circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
GET IN THE RING,About a girl,ミクロコスモス,みぃ,GCHM,jell,輝く針の小人族　～ Little Princess:不思議な不思議な道具達,1,コミックマーケット87
GET IN THE RING,About a girl,ハーレクイン,みぃ,GCHM,azuki,リバースイデオロギー:永遠の三日天下,2,コミックマーケット87
GET IN THE RING,About a girl,Tell me the Rebellion,みぃ,GCHM,青時,ミストレイク:秘境のマーメイド,3,コミックマーケット87
GET IN THE RING,About a girl,Overtone,みぃ,GCHM,GCHM,幻想浄瑠璃:始原のビート　～ Pristine Beat,4,コミックマーケット87
GET IN THE RING,About a girl,未完結のエモーション,みぃ,GCHM,黒岩サトシ,亡失のエモーション,5,コミックマーケット87
GET IN THE RING,About a girl,C.C.フランは魔法少女なのか？,みぃ,GCHM,jell,魔法少女達の百年祭,6,コミックマーケット87
GET IN THE RING,About a girl,Rebirth,みぃ,GCHM,jell,東方妖恋談:少女綺想曲　～ Capriccio:二色蓮花蝶　～ Ancients:春色小径　～ Colorful Path,7,コミックマーケット87
