circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
Zephill,東方幻奏箱,遠野の森のオルゴール,,ASKi,,遠野の森,1,コミックマーケット72
Zephill,東方幻奏箱,神々の恋した幻想郷,,JEET SINGH,,神々が恋した幻想郷,2,コミックマーケット72
Zephill,東方幻奏箱,Stake life on conflict,,Lieza,,死を賭して,3,コミックマーケット72
Zephill,東方幻奏箱,花の映り乱れる塚,,SILK,,花の映る塚,4,コミックマーケット72
Zephill,東方幻奏箱,夜雀の歌しか聞こえない,,SILK,,夜雀の歌声　～ Night Bird,5,コミックマーケット72
Zephill,東方幻奏箱,Merry Garden,,Lieza,,久遠の夢,6,コミックマーケット72
Zephill,東方幻奏箱,静謐なる時,,Lieza,,芥川龍之介の河童　～ Candid Friend,7,コミックマーケット72
Zephill,東方幻奏箱,人恋し神様～Romantic Fall～,,ASKi,,人恋し神様　～ Romantic Fall,8,コミックマーケット72
Zephill,東方幻奏箱,Dexterous Bar,,Lieza,,遠野幻想物語,9,コミックマーケット72
Zephill,東方幻奏箱,車椅子の未来宇宙,,ASKi,,車椅子の未来宇宙,10,コミックマーケット72
Zephill,東方幻奏箱,稲田姫様に叱られるから,,JEET SINGH,,稲田姫様に叱られるから,11,コミックマーケット72
