circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
OG-G Music Works,"HOPPING JUMPERZ","PumPingParty","",,,,1,
OG-G Music Works,"HOPPING JUMPERZ","EN-KAI every day","",,,,2,
OG-G Music Works,"HOPPING JUMPERZ","Jumpless jumper","",,,,3,
OG-G Music Works,"HOPPING JUMPERZ","Inmalicious","",,,,4,
OG-G Music Works,"HOPPING JUMPERZ","LSNK","",,,,5,
OG-G Music Works,"HOPPING JUMPERZ","Blue Riot","",,,,6,
OG-G Music Works,"HOPPING JUMPERZ","uncertain dream","",,,,7,
OG-G Music Works,"HOPPING JUMPERZ","Kung-fu Logic","",,,,8,
OG-G Music Works,"HOPPING JUMPERZ","Asteroid moon","",,,,9,
OG-G Music Works,"HOPPING JUMPERZ","THIS IS WAGYU EDM","",,,,10,
