circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
EastNewSound,Scattered Destiny,Blazing Silver,,Izu,,クリスタライズシルバー,1,博麗神社例大祭6
EastNewSound,Scattered Destiny,人形よ問うコトなかれ,リツカ,raku,cao.,人形裁判　～ 人の形弄びし少女,2,博麗神社例大祭6
EastNewSound,Scattered Destiny,Noisy Noisemaker,,Crouka,,幽霊楽団　～ Phantom Ensemble,3,博麗神社例大祭6
EastNewSound,Scattered Destiny,悖徳数列組曲(x≒y),Tsubaki,すみじゅん,cao.,狂気の瞳　～ Invisible Full Moon,4,博麗神社例大祭6
EastNewSound,Scattered Destiny,彩祭雷禮,ぴーちこ,Izu,くまりす,明日ハレの日、ケの昨日,5,博麗神社例大祭6
EastNewSound,Scattered Destiny,Soaring princess,,raku,,竹取飛翔　～ Lunatic Princess,6,博麗神社例大祭6
EastNewSound,Scattered Destiny,Future Megalopolis Kyoto,,Crouka,,レトロスペクティブ京都,7,博麗神社例大祭6
EastNewSound,Scattered Destiny,Judgment,,黒鳥,,人形裁判　～ 人の形弄びし少女,8,博麗神社例大祭6
EastNewSound,Scattered Destiny,幻奏幻花、届かずの音色,いずみん,Crouka,いずみん:したらば,広有射怪鳥事　～ Till When?,9,博麗神社例大祭6
EastNewSound,Scattered Destiny,死奏憐音、玲瓏ノ終,ななくさなゆ,黒鳥,いずみん,幽雅に咲かせ、墨染の桜　～ Border of Life,10,博麗神社例大祭6
EastNewSound,Scattered Destiny,Violent wind,,Crouka,,風神少女,11,博麗神社例大祭6
EastNewSound,Scattered Destiny,蒼影～Ancient Unicorn～,前菜,黒鳥,くまりす,紅楼　～ Eastern Dream...,12,博麗神社例大祭6
