circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
EastNewSound,Rewind Amnesia,A.M.2:14,憐歌,raku,海兎,ネクロファンタジア,1,コミックマーケット84
EastNewSound,Rewind Amnesia,Firefly Phenomenon,夕月椿,溝口ゆうま,海兎,蠢々秋月　～ Mooned Insect,2,コミックマーケット84
EastNewSound,Rewind Amnesia,Inscribe your soul,花咲あんな,きりん,海兎,フラワリングナイト,3,コミックマーケット84
EastNewSound,Rewind Amnesia,iconic,miko,XIO:cittan*,くまりす,デザイアドライブ,4,コミックマーケット84
EastNewSound,Rewind Amnesia,Endless～また逢えるから～,黒崎朔夜,きりん,海兎,Endless,5,コミックマーケット84
EastNewSound,Rewind Amnesia,separation,花咲あんな,黒鳥,くまりす,死霊の夜桜,6,コミックマーケット84
EastNewSound,Rewind Amnesia,幾千夢想～serving to begin～,夕月椿,KOBATYU,海兎,永遠の巫女,7,コミックマーケット84
EastNewSound,Rewind Amnesia,恋スルキモチ,びびあん,Tracy,海兎,ハルトマンの妖怪少女,8,コミックマーケット84
EastNewSound,Rewind Amnesia,夢～KAGEROU～,葉月ゆら,天音,海兎,少女綺想曲　～ Dream Battle,9,コミックマーケット84
EastNewSound,Rewind Amnesia,imaginary number,紫咲ほたる,Masayoshi Minoshima,くまりす,彼岸帰航　～ Riverside View,10,コミックマーケット84
EastNewSound,Rewind Amnesia,皇悠麗洞～Repeat of the World～,茶太,きりん,くまりす,平安のエイリアン,11,コミックマーケット84
EastNewSound,Rewind Amnesia,the Law of Cause and Effect,紫咲ほたる,黒鳥,海兎,法界の火,12,コミックマーケット84
