circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
暁Records,NO SIGNAL,NO SIGNAL,Stack,ACTRock,ACTRock,亡失のエモーション,1,コミックマーケット84
暁Records,NO SIGNAL,新世界へ-I'm coming to see you-,零MB,ACTRock,ACTRock,有頂天変　～ Wonderful Heaven,2,コミックマーケット84
暁Records,NO SIGNAL,カゲロウ,Stack,ねこ☆まんじゅう,ACTRock,童祭　～ Innocent Treasures,3,コミックマーケット84
