circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
Amateras Records,Emotionally Resonance,幻象Crisis,びびあん,きりん,海兎,Strawberry Crisis!!,1,コミックマーケット83
Amateras Records,Emotionally Resonance,Hollow Forgotten World,kalon.,Tracy,海兎,万年置き傘にご注意を,2,コミックマーケット83
Amateras Records,Emotionally Resonance,燐とした憐れみ,黒崎朔夜,溝口ゆうま,M.I.O,死体旅行　～ Be of good cheer!,3,コミックマーケット83
Amateras Records,Emotionally Resonance,触れられない優しさ,ほたる,ねろ,M.I.O,キャプテン・ムラサ,4,コミックマーケット83
Amateras Records,Emotionally Resonance,サヨナラの距離,irony,Tomoya,海兎,フォールオブフォール　～ 秋めく滝,5,コミックマーケット83
Amateras Records,Emotionally Resonance,Under The Rose,miko,Tracy,海兎,ラストリモート,6,コミックマーケット83
Amateras Records,Emotionally Resonance,Lost Traveier,柿チョコ,Tomoya,海兎,夢消失　～ Lost Dream,7,コミックマーケット83
Amateras Records,Emotionally Resonance,Another for Happy,ほたる,Tracy,海兎,少女さとり　～ 3rd eye,8,コミックマーケット83
Amateras Records,Emotionally Resonance,Twinkle Twinkle,KUMI(ヲタみん),Tracy,海兎,感情の摩天楼　～ Cosmic Mind,9,コミックマーケット83
Amateras Records,Emotionally Resonance,Refined,F9,Blue Twinkle,海兎,幽雅に咲かせ、墨染の桜　～ Border of Life,10,コミックマーケット83
