circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
Amateras Records,Amateras Records Best Vol.1,失恋色した涙,KUMI(ヲタみん),M.I.O,M.I.O,上海紅茶館　～ Chinese Tea,1,博麗神社例大祭10
Amateras Records,Amateras Records Best Vol.1,「ただいま」を、「おかえり」を,実谷なな,きりん,Sofi,少女綺想曲　～ Dream Battle,2,博麗神社例大祭10
Amateras Records,Amateras Records Best Vol.1,ホシノハジマリ,ほたる,Tracy,海兎,千年幻想郷　～ History of the Moon,3,博麗神社例大祭10
Amateras Records,Amateras Records Best Vol.1,わがままトリック,KUMI(ヲタみん),Tracy,M.I.O,恋色マスタースパーク,4,博麗神社例大祭10
Amateras Records,Amateras Records Best Vol.1,哀シミノ旋律,黒崎朔夜,Tracy,M.I.O,ゴーストリード,5,博麗神社例大祭10
Amateras Records,Amateras Records Best Vol.1,Ash Like Snow,めらみぽっぷ,Tomoya,海兎,エクステンドアッシュ　～ 蓬莱人,6,博麗神社例大祭10
Amateras Records,Amateras Records Best Vol.1,暴露衝動,KUMI(ヲタみん),Tracy,M.I.O,門前の妖怪小娘,7,博麗神社例大祭10
Amateras Records,Amateras Records Best Vol.1,天邪鬼,miko,Tracy,M.I.O,人形裁判　～ 人の形弄びし少女,8,博麗神社例大祭10
Amateras Records,Amateras Records Best Vol.1,真愛理論,KUMI(ヲタみん),Tracy,M.I.O,亡き王女の為のセプテット,9,博麗神社例大祭10
Amateras Records,Amateras Records Best Vol.1,幻象Crisis,びびあん,きりん,海兎,Strawberry Crisis!!,10,博麗神社例大祭10
Amateras Records,Amateras Records Best Vol.1,寂しさのLeaf,F9,Blue Twinkle,M.I.O,佐渡の二ッ岩,11,博麗神社例大祭10
Amateras Records,Amateras Records Best Vol.1,Twinkle Twinkle,KUMI(ヲタみん),Tracy,海兎,感情の摩天楼　～ Cosmic Mind,12,博麗神社例大祭10
