circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
UFO County,"南無","うつろいゆくものよのぉ　～ (I'm floating in) chaos",,,,,1,
UFO County,"南無","幻想と妄想と理想とそれからあとなにかを一緒にせぬことじゃ　～ nirvana(is over)",,,,,2,
UFO County,"南無","輪廻　～ samsara",,,,,3,
