circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
TUMENECO × A-One,空を待つ魔法,Recover the Future (Rock Style),あき(はにーぽけっと),Yassie,Yassie,トロヤ群の密林:天鳥船神社の結界:宇宙に浮かぶ幻想郷,1,コミックマーケット90
TUMENECO × A-One,空を待つ魔法,空を待つ魔法,yukina,tomoya,ななせ,幻視の夜　～ Ghostly Eyes:夜のデンデラ野を逝く:上海紅茶館　～ Chinese Tea,2,コミックマーケット90
TUMENECO × A-One,空を待つ魔法,337号から見る景色 ～Acoustic ver.,yukina,じゃねっと亭,ななせ,ヒロシゲ36号　～ Neo Super-Express,3,コミックマーケット90
