circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
Golden City Factory,"東方Destiny 博麗神社例大祭オマケディスク","永夜抄～Eastern Night～",,,,,1,
Golden City Factory,"東方Destiny 博麗神社例大祭オマケディスク","懐かしき東方の血～Old World～",,,,,2,
Golden City Factory,"東方Destiny 博麗神社例大祭オマケディスク","Eastern Dream～幽玄の械樹～",,,,,3,
Golden City Factory,"東方Destiny 博麗神社例大祭オマケディスク","孤城の月 From Thatha De Danann[tranquille la terra]","",,,,4,
Golden City Factory,"東方Destiny 博麗神社例大祭オマケディスク","Sincere From Thatha De Danann[tranquille la terra]","",,,,5,
Golden City Factory,"東方Destiny 博麗神社例大祭オマケディスク","Calpizz From POPTONE","",,,,6,
Golden City Factory,"東方Destiny 博麗神社例大祭オマケディスク","Da fun From POPTONE","",,,,7,
Golden City Factory,"東方Destiny 博麗神社例大祭オマケディスク","Higher cheaptune From POPTONE","",,,,8,
Golden City Factory,"東方Destiny 博麗神社例大祭オマケディスク","Golden City Factory OMAKE Track1","",,,,9,
Golden City Factory,"東方Destiny 博麗神社例大祭オマケディスク","Golden City Factory OMAKE Track2","",,,,10,
Golden City Factory,"東方Destiny 博麗神社例大祭オマケディスク","Golden City Factory OMAKE Track3","",,,,11,
Golden City Factory,"東方Destiny 博麗神社例大祭オマケディスク","Golden City Factory OMAKE Track4","",,,,12,
Golden City Factory,"東方Destiny 博麗神社例大祭オマケディスク","Golden City Factory OMAKE Track5","",,,,13,
Golden City Factory,"東方Destiny 博麗神社例大祭オマケディスク","Golden City Factory OMAKE Track6","",,,,14,
Golden City Factory,"東方Destiny 博麗神社例大祭オマケディスク","Golden City Factory OMAKE Track7","",,,,15,
Golden City Factory,"東方Destiny 博麗神社例大祭オマケディスク","Golden City Factory OMAKE Track8","",,,,16,
Golden City Factory,"東方Destiny 博麗神社例大祭オマケディスク","Golden City Factory OMAKE Track9","",,,,17,
Golden City Factory,"東方Destiny 博麗神社例大祭オマケディスク","Golden City Factory OMAKE Track10","",,,,18,
