circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
Golden City Factory,"東方Midnight MAXIMUM TUNE 外伝 妖精響舞-R?sonnance f?erique- DISC-1","年中夢中の好奇心",,,,,1,
Golden City Factory,"東方Midnight MAXIMUM TUNE 外伝 妖精響舞-R?sonnance f?erique- DISC-1","蒼色の輪舞曲　～ Blue Dancing","琴音",,,,2,
Golden City Factory,"東方Midnight MAXIMUM TUNE 外伝 妖精響舞-R?sonnance f?erique- DISC-1","Trick with Treat","℃iel",,,,3,
Golden City Factory,"東方Midnight MAXIMUM TUNE 外伝 妖精響舞-R?sonnance f?erique- DISC-1","妖精のプラネタリウム　～ Fairly's sonata","真優",,,,4,
Golden City Factory,"東方Midnight MAXIMUM TUNE 外伝 妖精響舞-R?sonnance f?erique- DISC-1","いたずらに命をかけて",,,,,5,
Golden City Factory,"東方Midnight MAXIMUM TUNE 外伝 妖精響舞-R?sonnance f?erique- DISC-1","Fairy Melody","erica",,,,6,
Golden City Factory,"東方Midnight MAXIMUM TUNE 外伝 妖精響舞-R?sonnance f?erique- DISC-1","可愛い大戦争のリフレーン",,,,,7,
Golden City Factory,"東方Midnight MAXIMUM TUNE 外伝 妖精響舞-R?sonnance f?erique- DISC-1","色褪せぬ鼓動　～ Magus Magic","結城京華",,,,8,
Golden City Factory,"東方Midnight MAXIMUM TUNE 外伝 妖精響舞-R?sonnance f?erique- DISC-1","雪晴れはるか　～ snow see you","真優",,,,9,
Golden City Factory,"東方Midnight MAXIMUM TUNE 外伝 妖精響舞-R?sonnance f?erique- DISC-2","蒼色の輪舞曲　～ Blue Dancing(Remix Edition)",,,,,1,
Golden City Factory,"東方Midnight MAXIMUM TUNE 外伝 妖精響舞-R?sonnance f?erique- DISC-2","妖精のプラネタリウム　～ Fairly's sonata(Remix Edition)",,,,,2,
Golden City Factory,"東方Midnight MAXIMUM TUNE 外伝 妖精響舞-R?sonnance f?erique- DISC-2","色褪せぬ鼓動　～ Magus Magic(Remix Edition)",,,,,3,
Golden City Factory,"東方Midnight MAXIMUM TUNE 外伝 妖精響舞-R?sonnance f?erique- DISC-2","雪晴れはるか　～ snow see you(Remix Edition)",,,,,4,
Golden City Factory,"東方Midnight MAXIMUM TUNE 外伝 妖精響舞-R?sonnance f?erique- DISC-2","蒼色の輪舞曲　～ Blue Dancing(Off Vocal Version)",,,,,5,
Golden City Factory,"東方Midnight MAXIMUM TUNE 外伝 妖精響舞-R?sonnance f?erique- DISC-2","妖精のプラネタリウム　～ Fairly's sonata(Off Vocal Version)",,,,,6,
Golden City Factory,"東方Midnight MAXIMUM TUNE 外伝 妖精響舞-R?sonnance f?erique- DISC-2","色褪せぬ鼓動　～ Magus Magic(Off Vocal Version)",,,,,7,
Golden City Factory,"東方Midnight MAXIMUM TUNE 外伝 妖精響舞-R?sonnance f?erique- DISC-2","雪晴れはるか　～ snow see you(Off Vocal Version)",,,,,8,
