circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
TUMENECO,Final Master Spark!,亡き王女の為のプレリュード,,tomoya,,亡き王女の為のセプテット,1,博麗神社例大祭6
TUMENECO,Final Master Spark!,ツェペシュの幼き末裔　～ Blood of Tepes,,tomoya,,ツェペシュの幼き末裔,2,博麗神社例大祭6
TUMENECO,Final Master Spark!,Final Master Spark!,,tomoya,,恋色マスタースパーク,3,博麗神社例大祭6
TUMENECO,Final Master Spark!,ルナ・ダイアル,,tomoya,,月時計　～ ルナ・ダイアル,4,博麗神社例大祭6
TUMENECO,Final Master Spark!,今昔幻想郷　～ ephemeral flower,,tomoya,,今昔幻想郷　～ Flower Land,5,博麗神社例大祭6
TUMENECO,Final Master Spark!,信仰は孤独な英雄の為に,,tomoya,,信仰は儚き人間の為に,6,博麗神社例大祭6
TUMENECO,Final Master Spark!,少女綺想曲　～ Dream Dark,,tomoya,,少女綺想曲　～ Dream Battle,7,博麗神社例大祭6
