circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
Unity-Gain,"ボツテイク集","after the rain shower","",,,,1,
Unity-Gain,"ボツテイク集","Bottle Flame","",,,,2,
Unity-Gain,"ボツテイク集","Time Step Configration","",,,,3,
