circle,album,title,vocalist,arranger,lyricist,original_songs,track_number,event
Amateras Records,SEED,SkyDrive! [ALR Remix],築山さえ,Masayoshi Minoshima,築山さえ,デザイアドライブ,1,博麗神社秋季例大祭3
Amateras Records,SEED,Eternal Dream [Tracy Remix],nachi,Tracy,Haruka,Eternal Dream　～ 幽玄の槭樹,2,博麗神社秋季例大祭3
Amateras Records,SEED,Eyes of Truth [ALR Remix],ヲタみん,Masayoshi Minoshima,溝口ゆうま,ラストリモート,3,博麗神社秋季例大祭3
Amateras Records,SEED,Darkness Power [Tracy Remix],Mei Ayakura,Tracy,Mei Ayakura,やみのちから,4,博麗神社秋季例大祭3
