circle,album,title,vocalist,arranger,lyricist,original_songs,track_number,event
C-CLAYS,蘇say -ソセイ-,RE: MODE SYSTEM,小峠舞,あとぐる,小峠舞,Witching Dream,1,博麗神社例大祭12
C-CLAYS,蘇say -ソセイ-,The Wonderful World,小峠舞,あとぐる,小峠舞,夜が降りてくる　～ Evening Star,2,博麗神社例大祭12
C-CLAYS,蘇say -ソセイ-,Namely,,W*M,,春色小径　～ Colorful Path,3,博麗神社例大祭12
C-CLAYS,蘇say -ソセイ-,Rogue state,,京箪笥,,妖々夢　～ Snow or Cherry Petal,4,博麗神社例大祭12
C-CLAYS,蘇say -ソセイ-,Craziness Age,,けぇぽん,,少女綺想曲　～ Dream Battle,5,博麗神社例大祭12
C-CLAYS,蘇say -ソセイ-,春雷,小峠舞,K2,W*M,ネクロファンタジア,6,博麗神社例大祭12
C-CLAYS,蘇say -ソセイ-,レンタヒーロー,小峠舞,あとぐる,小峠舞,二色蓮花蝶　～ Red and White,7,博麗神社例大祭12
C-CLAYS,蘇say -ソセイ-,緋寒桜～forget-me-not,小峠舞,K2,天音未優,無何有の郷　～ Deep Mountain,8,博麗神社例大祭12
