circle,album,title,vocalist,arranger,lyricist,original_songs,track_number,event
C-CLAYS,Primo -プリモ-,delight？delight！,小峠舞,K2,天音未優,暗闇の風穴,1,コミックマーケット87
C-CLAYS,Primo -プリモ-,目には眼を,小峠舞,あとぐる,小峠舞,不可能弾幕には反則を,2,コミックマーケット87
C-CLAYS,Primo -プリモ-,クロニクルの懺悔,小峠舞,K2,W*M,魔法少女達の百年祭,3,コミックマーケット87
C-CLAYS,Primo -プリモ-,EDO_FantaSia,,Sion,,幻想浄瑠璃,4,コミックマーケット87
C-CLAYS,Primo -プリモ-,I KNOW YOU KNOW,MITSUNA:TAKA,tsunamix,海兎,狂気の瞳　～ Invisible Full Moon,5,コミックマーケット87
C-CLAYS,Primo -プリモ-,Bring Me To Death,ゆらのあずさ,水音,水音,幽霊楽団　～ Phantom Ensemble,6,コミックマーケット87
C-CLAYS,Primo -プリモ-,Doc Of The Day,,美有耳虚無頭,,春の湊に,7,コミックマーケット87
C-CLAYS,Primo -プリモ-,タブロイドラバー,小峠舞,W*M,W*M,東の国の眠らない夜,8,コミックマーケット87
