circle,album,title,vocalists,arrangers,lyricists,original_songs,track_number,event
Spiral Music,"Eternity","Opening","",,,,1,
Spiral Music,"Eternity","Last Eternity","",,,,2,
Spiral Music,"Eternity","óãèb-midnight rainstorm-","",,,,3,
Spiral Music,"Eternity","-COSMO LINE-","",,,,4,
Spiral Music,"Eternity","Gland Master Yuka","",,,,5,
Spiral Music,"Eternity","Symphoenix Elf","",,,,6,
Spiral Music,"Eternity","Desolate Reality","",,,,7,
Spiral Music,"Eternity","Ultimate Waltz","",,,,8,
Spiral Music,"Eternity","Sentimental Midnight","",,,,9,
Spiral Music,"Eternity","Eastern Yggdrasil","",,,,10,
